model	subword_pooling	layer_pooling	task	dev_acc	test_acc
XLM-RoBERTa	first	weighted_sum	person[psor]_noun	0.7562189054726368	0.7960199004975125
XLM-RoBERTa	first	weighted_sum	person[psor]_noun	0.7661691542288557	0.8208955223880597
XLM-RoBERTa	first	weighted_sum	person[psor]_noun	0.7761194029850746	0.8059701492537313
XLM-RoBERTa	first	weighted_sum	person_verb	0.7661691542288557	0.8109452736318408
XLM-RoBERTa	first	weighted_sum	person_verb	0.7661691542288557	0.7860696517412935
XLM-RoBERTa	first	weighted_sum	person_verb	0.7412935323383084	0.7860696517412935
XLM-RoBERTa	first	weighted_sum	tense_verb	0.925	0.84
XLM-RoBERTa	first	weighted_sum	tense_verb	0.935	0.875
XLM-RoBERTa	first	weighted_sum	tense_verb	0.93	0.865
XLM-RoBERTa	first	weighted_sum	verbform_verb	0.92	0.925
XLM-RoBERTa	first	weighted_sum	verbform_verb	0.92	0.935
XLM-RoBERTa	first	weighted_sum	verbform_verb	0.925	0.93
XLM-RoBERTa	last	0	case_noun	0.9814814814814816	0.9444444444444444
XLM-RoBERTa	last	0	case_noun	0.976851851851852	0.9444444444444444
XLM-RoBERTa	last	0	case_noun	0.976851851851852	0.9444444444444444
XLM-RoBERTa	last	0	degree_adj	0.64	0.6666666666666666
XLM-RoBERTa	last	0	degree_adj	0.615	0.6019900497512438
XLM-RoBERTa	last	0	degree_adj	0.62	0.6169154228855721
XLM-RoBERTa	last	0	mood_verb	0.88	0.86
XLM-RoBERTa	last	0	mood_verb	0.89	0.855
XLM-RoBERTa	last	0	mood_verb	0.885	0.87
XLM-RoBERTa	last	0	number[psor]_noun	0.95	0.89
XLM-RoBERTa	last	0	number[psor]_noun	0.95	0.94
XLM-RoBERTa	last	0	number[psor]_noun	0.95	0.935
XLM-RoBERTa	last	0	number_adj	0.94	0.945
XLM-RoBERTa	last	0	number_adj	0.94	0.96
XLM-RoBERTa	last	0	number_adj	0.945	0.935
XLM-RoBERTa	last	0	number_noun	0.895	0.885
XLM-RoBERTa	last	0	number_noun	0.895	0.875
XLM-RoBERTa	last	0	number_noun	0.895	0.83
XLM-RoBERTa	last	0	number_verb	0.97	0.945
XLM-RoBERTa	last	0	number_verb	0.965	0.945
XLM-RoBERTa	last	0	number_verb	0.97	0.945
XLM-RoBERTa	last	0	person[psor]_noun	0.9054726368159204	0.8159203980099502
XLM-RoBERTa	last	0	person[psor]_noun	0.8955223880597015	0.8159203980099502
XLM-RoBERTa	last	0	person[psor]_noun	0.900497512437811	0.8159203980099502
XLM-RoBERTa	last	0	person_verb	0.9701492537313432	0.9751243781094528
XLM-RoBERTa	last	0	person_verb	0.9701492537313432	0.965174129353234
XLM-RoBERTa	last	0	person_verb	0.9701492537313432	0.9701492537313432
XLM-RoBERTa	last	0	tense_verb	0.955	0.955
XLM-RoBERTa	last	0	tense_verb	0.955	0.955
XLM-RoBERTa	last	0	tense_verb	0.955	0.955
XLM-RoBERTa	last	0	verbform_verb	0.965	0.96
XLM-RoBERTa	last	0	verbform_verb	0.96	0.95
XLM-RoBERTa	last	0	verbform_verb	0.965	0.945
XLM-RoBERTa	last	1	case_noun	0.976851851851852	0.949074074074074
XLM-RoBERTa	last	1	case_noun	0.9722222222222222	0.949074074074074
XLM-RoBERTa	last	1	case_noun	0.976851851851852	0.949074074074074
XLM-RoBERTa	last	1	degree_adj	0.735	0.7363184079601991
XLM-RoBERTa	last	1	degree_adj	0.74	0.7263681592039801
XLM-RoBERTa	last	1	degree_adj	0.73	0.746268656716418
XLM-RoBERTa	last	1	mood_verb	0.885	0.84
XLM-RoBERTa	last	1	mood_verb	0.895	0.86
XLM-RoBERTa	last	1	mood_verb	0.895	0.865
XLM-RoBERTa	last	1	number[psor]_noun	0.955	0.93
XLM-RoBERTa	last	1	number[psor]_noun	0.955	0.925
XLM-RoBERTa	last	1	number[psor]_noun	0.955	0.925
XLM-RoBERTa	last	1	number_adj	0.96	0.955
XLM-RoBERTa	last	1	number_adj	0.95	0.95
XLM-RoBERTa	last	1	number_adj	0.955	0.95
XLM-RoBERTa	last	1	number_noun	0.9	0.9
XLM-RoBERTa	last	1	number_noun	0.895	0.89
XLM-RoBERTa	last	1	number_noun	0.9	0.9
XLM-RoBERTa	last	1	number_verb	0.96	0.95
XLM-RoBERTa	last	1	number_verb	0.96	0.96
XLM-RoBERTa	last	1	number_verb	0.96	0.96
XLM-RoBERTa	last	1	person[psor]_noun	0.9154228855721394	0.8159203980099502
XLM-RoBERTa	last	1	person[psor]_noun	0.9154228855721394	0.8308457711442786
XLM-RoBERTa	last	1	person[psor]_noun	0.9154228855721394	0.8308457711442786
XLM-RoBERTa	last	1	person_verb	0.9701492537313432	0.9701492537313432
XLM-RoBERTa	last	1	person_verb	0.9701492537313432	0.9751243781094528
XLM-RoBERTa	last	1	person_verb	0.9701492537313432	0.9701492537313432
XLM-RoBERTa	last	1	tense_verb	0.96	0.945
XLM-RoBERTa	last	1	tense_verb	0.96	0.94
XLM-RoBERTa	last	1	tense_verb	0.955	0.945
XLM-RoBERTa	last	1	verbform_verb	0.955	0.96
XLM-RoBERTa	last	1	verbform_verb	0.955	0.95
XLM-RoBERTa	last	1	verbform_verb	0.96	0.945
XLM-RoBERTa	last	10	case_noun	0.9814814814814816	0.9675925925925926
XLM-RoBERTa	last	10	case_noun	0.9814814814814816	0.9629629629629628
XLM-RoBERTa	last	10	case_noun	0.9814814814814816	0.9583333333333334
XLM-RoBERTa	last	10	degree_adj	0.955	0.9552238805970148
XLM-RoBERTa	last	10	degree_adj	0.95	0.9502487562189056
XLM-RoBERTa	last	10	degree_adj	0.955	0.9552238805970148
XLM-RoBERTa	last	10	mood_verb	0.94	0.92
XLM-RoBERTa	last	10	mood_verb	0.94	0.925
XLM-RoBERTa	last	10	mood_verb	0.95	0.925
XLM-RoBERTa	last	10	number[psor]_noun	0.975	0.945
XLM-RoBERTa	last	10	number[psor]_noun	0.975	0.945
XLM-RoBERTa	last	10	number[psor]_noun	0.975	0.945
XLM-RoBERTa	last	10	number_adj	0.975	0.975
XLM-RoBERTa	last	10	number_adj	0.975	0.97
XLM-RoBERTa	last	10	number_adj	0.975	0.97
XLM-RoBERTa	last	10	number_noun	0.965	0.965
XLM-RoBERTa	last	10	number_noun	0.965	0.97
XLM-RoBERTa	last	10	number_noun	0.965	0.97
XLM-RoBERTa	last	10	number_verb	0.98	0.97
XLM-RoBERTa	last	10	number_verb	0.98	0.965
XLM-RoBERTa	last	10	number_verb	0.98	0.965
XLM-RoBERTa	last	10	person[psor]_noun	0.9402985074626866	0.8855721393034826
XLM-RoBERTa	last	10	person[psor]_noun	0.9353233830845772	0.8955223880597015
XLM-RoBERTa	last	10	person[psor]_noun	0.9353233830845772	0.8756218905472637
XLM-RoBERTa	last	10	person_verb	0.9701492537313432	0.9601990049751244
XLM-RoBERTa	last	10	person_verb	0.9751243781094528	0.965174129353234
XLM-RoBERTa	last	10	person_verb	0.9751243781094528	0.9701492537313432
XLM-RoBERTa	last	10	tense_verb	0.985	0.98
XLM-RoBERTa	last	10	tense_verb	0.98	0.98
XLM-RoBERTa	last	10	tense_verb	0.985	0.97
XLM-RoBERTa	last	10	verbform_verb	1.0	1.0
XLM-RoBERTa	last	10	verbform_verb	1.0	1.0
XLM-RoBERTa	last	10	verbform_verb	1.0	1.0
XLM-RoBERTa	last	11	case_noun	0.9814814814814816	0.9583333333333334
XLM-RoBERTa	last	11	case_noun	0.9814814814814816	0.9583333333333334
XLM-RoBERTa	last	11	case_noun	0.976851851851852	0.9583333333333334
XLM-RoBERTa	last	11	degree_adj	0.94	0.9552238805970148
XLM-RoBERTa	last	11	degree_adj	0.945	0.9552238805970148
XLM-RoBERTa	last	11	degree_adj	0.94	0.9502487562189056
XLM-RoBERTa	last	11	mood_verb	0.945	0.93
XLM-RoBERTa	last	11	mood_verb	0.945	0.92
XLM-RoBERTa	last	11	mood_verb	0.945	0.915
XLM-RoBERTa	last	11	number[psor]_noun	0.975	0.945
XLM-RoBERTa	last	11	number[psor]_noun	0.98	0.95
XLM-RoBERTa	last	11	number[psor]_noun	0.98	0.945
XLM-RoBERTa	last	11	number_adj	0.98	0.98
XLM-RoBERTa	last	11	number_adj	0.985	0.975
XLM-RoBERTa	last	11	number_adj	0.98	0.98
XLM-RoBERTa	last	11	number_noun	0.97	0.97
XLM-RoBERTa	last	11	number_noun	0.965	0.975
XLM-RoBERTa	last	11	number_noun	0.97	0.975
XLM-RoBERTa	last	11	number_verb	0.98	0.965
XLM-RoBERTa	last	11	number_verb	0.98	0.97
XLM-RoBERTa	last	11	number_verb	0.98	0.97
XLM-RoBERTa	last	11	person[psor]_noun	0.9552238805970148	0.8855721393034826
XLM-RoBERTa	last	11	person[psor]_noun	0.945273631840796	0.8805970149253731
XLM-RoBERTa	last	11	person[psor]_noun	0.9502487562189056	0.8905472636815921
XLM-RoBERTa	last	11	person_verb	0.9601990049751244	0.9601990049751244
XLM-RoBERTa	last	11	person_verb	0.9601990049751244	0.9552238805970148
XLM-RoBERTa	last	11	person_verb	0.9601990049751244	0.965174129353234
XLM-RoBERTa	last	11	tense_verb	0.98	0.975
XLM-RoBERTa	last	11	tense_verb	0.975	0.975
XLM-RoBERTa	last	11	tense_verb	0.985	0.975
XLM-RoBERTa	last	11	verbform_verb	0.995	1.0
XLM-RoBERTa	last	11	verbform_verb	0.995	1.0
XLM-RoBERTa	last	11	verbform_verb	1.0	1.0
XLM-RoBERTa	last	12	case_noun	0.9861111111111112	0.9583333333333334
XLM-RoBERTa	last	12	case_noun	0.9814814814814816	0.9583333333333334
XLM-RoBERTa	last	12	case_noun	0.9814814814814816	0.9583333333333334
XLM-RoBERTa	last	12	degree_adj	0.925	0.9601990049751244
XLM-RoBERTa	last	12	degree_adj	0.925	0.9552238805970148
XLM-RoBERTa	last	12	degree_adj	0.925	0.9552238805970148
XLM-RoBERTa	last	12	mood_verb	0.945	0.93
XLM-RoBERTa	last	12	mood_verb	0.945	0.93
XLM-RoBERTa	last	12	mood_verb	0.945	0.93
XLM-RoBERTa	last	12	number[psor]_noun	0.98	0.955
XLM-RoBERTa	last	12	number[psor]_noun	0.98	0.955
XLM-RoBERTa	last	12	number[psor]_noun	0.985	0.955
XLM-RoBERTa	last	12	number_adj	0.985	0.975
XLM-RoBERTa	last	12	number_adj	0.985	0.975
XLM-RoBERTa	last	12	number_adj	0.985	0.975
XLM-RoBERTa	last	12	number_noun	0.95	0.97
XLM-RoBERTa	last	12	number_noun	0.955	0.97
XLM-RoBERTa	last	12	number_noun	0.955	0.975
XLM-RoBERTa	last	12	number_verb	0.98	0.97
XLM-RoBERTa	last	12	number_verb	0.98	0.97
XLM-RoBERTa	last	12	number_verb	0.98	0.975
XLM-RoBERTa	last	12	person[psor]_noun	0.9552238805970148	0.9004975124378108
XLM-RoBERTa	last	12	person[psor]_noun	0.9552238805970148	0.9104477611940298
XLM-RoBERTa	last	12	person[psor]_noun	0.9552238805970148	0.9054726368159204
XLM-RoBERTa	last	12	person_verb	0.9552238805970148	0.9751243781094528
XLM-RoBERTa	last	12	person_verb	0.9552238805970148	0.9751243781094528
XLM-RoBERTa	last	12	person_verb	0.9601990049751244	0.9751243781094528
XLM-RoBERTa	last	12	tense_verb	0.98	0.975
XLM-RoBERTa	last	12	tense_verb	0.975	0.975
XLM-RoBERTa	last	12	tense_verb	0.975	0.975
XLM-RoBERTa	last	12	verbform_verb	0.99	0.995
XLM-RoBERTa	last	12	verbform_verb	0.99	0.995
XLM-RoBERTa	last	12	verbform_verb	0.99	0.995
XLM-RoBERTa	last	2	case_noun	0.9722222222222222	0.9444444444444444
XLM-RoBERTa	last	2	case_noun	0.9722222222222222	0.949074074074074
XLM-RoBERTa	last	2	case_noun	0.9722222222222222	0.949074074074074
XLM-RoBERTa	last	2	degree_adj	0.78	0.7910447761194029
XLM-RoBERTa	last	2	degree_adj	0.795	0.7810945273631841
XLM-RoBERTa	last	2	degree_adj	0.785	0.7761194029850746
XLM-RoBERTa	last	2	mood_verb	0.945	0.93
XLM-RoBERTa	last	2	mood_verb	0.94	0.905
XLM-RoBERTa	last	2	mood_verb	0.945	0.915
XLM-RoBERTa	last	2	number[psor]_noun	0.985	0.955
XLM-RoBERTa	last	2	number[psor]_noun	0.985	0.945
XLM-RoBERTa	last	2	number[psor]_noun	0.985	0.96
XLM-RoBERTa	last	2	number_adj	0.975	0.955
XLM-RoBERTa	last	2	number_adj	0.965	0.955
XLM-RoBERTa	last	2	number_adj	0.97	0.96
XLM-RoBERTa	last	2	number_noun	0.905	0.92
XLM-RoBERTa	last	2	number_noun	0.905	0.915
XLM-RoBERTa	last	2	number_noun	0.91	0.935
XLM-RoBERTa	last	2	number_verb	0.96	0.955
XLM-RoBERTa	last	2	number_verb	0.955	0.955
XLM-RoBERTa	last	2	number_verb	0.96	0.955
XLM-RoBERTa	last	2	person[psor]_noun	0.9751243781094528	0.8955223880597015
XLM-RoBERTa	last	2	person[psor]_noun	0.9800995024875622	0.8905472636815921
XLM-RoBERTa	last	2	person[psor]_noun	0.9701492537313432	0.8905472636815921
XLM-RoBERTa	last	2	person_verb	0.9701492537313432	0.965174129353234
XLM-RoBERTa	last	2	person_verb	0.9800995024875622	0.9552238805970148
XLM-RoBERTa	last	2	person_verb	0.9701492537313432	0.965174129353234
XLM-RoBERTa	last	2	tense_verb	0.98	0.975
XLM-RoBERTa	last	2	tense_verb	0.98	0.96
XLM-RoBERTa	last	2	tense_verb	0.985	0.96
XLM-RoBERTa	last	2	verbform_verb	0.99	0.96
XLM-RoBERTa	last	2	verbform_verb	0.985	0.96
XLM-RoBERTa	last	2	verbform_verb	0.99	0.96
XLM-RoBERTa	last	3	case_noun	0.9722222222222222	0.9583333333333334
XLM-RoBERTa	last	3	case_noun	0.976851851851852	0.9537037037037036
XLM-RoBERTa	last	3	case_noun	0.9722222222222222	0.949074074074074
XLM-RoBERTa	last	3	degree_adj	0.865	0.9054726368159204
XLM-RoBERTa	last	3	degree_adj	0.85	0.8955223880597015
XLM-RoBERTa	last	3	degree_adj	0.84	0.9054726368159204
XLM-RoBERTa	last	3	mood_verb	0.95	0.915
XLM-RoBERTa	last	3	mood_verb	0.955	0.92
XLM-RoBERTa	last	3	mood_verb	0.95	0.915
XLM-RoBERTa	last	3	number[psor]_noun	0.985	0.965
XLM-RoBERTa	last	3	number[psor]_noun	0.985	0.965
XLM-RoBERTa	last	3	number[psor]_noun	0.985	0.965
XLM-RoBERTa	last	3	number_adj	0.975	0.975
XLM-RoBERTa	last	3	number_adj	0.975	0.975
XLM-RoBERTa	last	3	number_adj	0.975	0.975
XLM-RoBERTa	last	3	number_noun	0.91	0.87
XLM-RoBERTa	last	3	number_noun	0.905	0.865
XLM-RoBERTa	last	3	number_noun	0.905	0.93
XLM-RoBERTa	last	3	number_verb	0.975	0.97
XLM-RoBERTa	last	3	number_verb	0.97	0.965
XLM-RoBERTa	last	3	number_verb	0.975	0.965
XLM-RoBERTa	last	3	person[psor]_noun	0.9751243781094528	0.9253731343283582
XLM-RoBERTa	last	3	person[psor]_noun	0.9751243781094528	0.9203980099502488
XLM-RoBERTa	last	3	person[psor]_noun	0.9800995024875622	0.9353233830845772
XLM-RoBERTa	last	3	person_verb	0.9751243781094528	0.9701492537313432
XLM-RoBERTa	last	3	person_verb	0.9800995024875622	0.9701492537313432
XLM-RoBERTa	last	3	person_verb	0.9800995024875622	0.9701492537313432
XLM-RoBERTa	last	3	tense_verb	0.985	0.98
XLM-RoBERTa	last	3	tense_verb	0.985	0.98
XLM-RoBERTa	last	3	tense_verb	0.985	0.98
XLM-RoBERTa	last	3	verbform_verb	0.99	0.97
XLM-RoBERTa	last	3	verbform_verb	0.99	0.97
XLM-RoBERTa	last	3	verbform_verb	0.99	0.97
XLM-RoBERTa	last	4	case_noun	0.9722222222222222	0.9583333333333334
XLM-RoBERTa	last	4	case_noun	0.976851851851852	0.9629629629629628
XLM-RoBERTa	last	4	case_noun	0.976851851851852	0.9629629629629628
XLM-RoBERTa	last	4	degree_adj	0.91	0.9452736318407958
XLM-RoBERTa	last	4	degree_adj	0.9	0.9402985074626866
XLM-RoBERTa	last	4	degree_adj	0.895	0.9402985074626866
XLM-RoBERTa	last	4	mood_verb	0.94	0.91
XLM-RoBERTa	last	4	mood_verb	0.94	0.915
XLM-RoBERTa	last	4	mood_verb	0.945	0.93
XLM-RoBERTa	last	4	number[psor]_noun	0.99	0.945
XLM-RoBERTa	last	4	number[psor]_noun	0.99	0.955
XLM-RoBERTa	last	4	number[psor]_noun	0.99	0.955
XLM-RoBERTa	last	4	number_adj	0.97	0.97
XLM-RoBERTa	last	4	number_adj	0.97	0.975
XLM-RoBERTa	last	4	number_adj	0.975	0.97
XLM-RoBERTa	last	4	number_noun	0.94	0.955
XLM-RoBERTa	last	4	number_noun	0.935	0.955
XLM-RoBERTa	last	4	number_noun	0.93	0.955
XLM-RoBERTa	last	4	number_verb	0.97	0.975
XLM-RoBERTa	last	4	number_verb	0.97	0.98
XLM-RoBERTa	last	4	number_verb	0.965	0.97
XLM-RoBERTa	last	4	person[psor]_noun	0.9800995024875622	0.8905472636815921
XLM-RoBERTa	last	4	person[psor]_noun	0.9800995024875622	0.9303482587064676
XLM-RoBERTa	last	4	person[psor]_noun	0.9751243781094528	0.9054726368159204
XLM-RoBERTa	last	4	person_verb	0.9751243781094528	0.965174129353234
XLM-RoBERTa	last	4	person_verb	0.9701492537313432	0.965174129353234
XLM-RoBERTa	last	4	person_verb	0.9701492537313432	0.965174129353234
XLM-RoBERTa	last	4	tense_verb	0.985	0.975
XLM-RoBERTa	last	4	tense_verb	0.98	0.98
XLM-RoBERTa	last	4	tense_verb	0.985	0.98
XLM-RoBERTa	last	4	verbform_verb	0.99	0.975
XLM-RoBERTa	last	4	verbform_verb	0.99	0.975
XLM-RoBERTa	last	4	verbform_verb	0.99	0.975
XLM-RoBERTa	last	5	case_noun	0.9861111111111112	0.9583333333333334
XLM-RoBERTa	last	5	case_noun	0.9861111111111112	0.9629629629629628
XLM-RoBERTa	last	5	case_noun	0.9861111111111112	0.9583333333333334
XLM-RoBERTa	last	5	degree_adj	0.935	0.9502487562189056
XLM-RoBERTa	last	5	degree_adj	0.935	0.9502487562189056
XLM-RoBERTa	last	5	degree_adj	0.925	0.9502487562189056
XLM-RoBERTa	last	5	mood_verb	0.935	0.925
XLM-RoBERTa	last	5	mood_verb	0.93	0.92
XLM-RoBERTa	last	5	mood_verb	0.935	0.905
XLM-RoBERTa	last	5	number[psor]_noun	0.98	0.94
XLM-RoBERTa	last	5	number[psor]_noun	0.985	0.95
XLM-RoBERTa	last	5	number[psor]_noun	0.98	0.94
XLM-RoBERTa	last	5	number_adj	0.98	0.965
XLM-RoBERTa	last	5	number_adj	0.98	0.97
XLM-RoBERTa	last	5	number_adj	0.98	0.965
XLM-RoBERTa	last	5	number_noun	0.95	0.955
XLM-RoBERTa	last	5	number_noun	0.94	0.97
XLM-RoBERTa	last	5	number_noun	0.95	0.955
XLM-RoBERTa	last	5	number_verb	0.97	0.97
XLM-RoBERTa	last	5	number_verb	0.97	0.975
XLM-RoBERTa	last	5	number_verb	0.97	0.975
XLM-RoBERTa	last	5	person[psor]_noun	0.9701492537313432	0.9054726368159204
XLM-RoBERTa	last	5	person[psor]_noun	0.9552238805970148	0.8905472636815921
XLM-RoBERTa	last	5	person[psor]_noun	0.9601990049751244	0.8905472636815921
XLM-RoBERTa	last	5	person_verb	0.9850746268656716	0.9701492537313432
XLM-RoBERTa	last	5	person_verb	0.9751243781094528	0.9701492537313432
XLM-RoBERTa	last	5	person_verb	0.9800995024875622	0.9751243781094528
XLM-RoBERTa	last	5	tense_verb	0.98	0.975
XLM-RoBERTa	last	5	tense_verb	0.985	0.97
XLM-RoBERTa	last	5	tense_verb	0.985	0.97
XLM-RoBERTa	last	5	verbform_verb	0.99	0.98
XLM-RoBERTa	last	5	verbform_verb	0.99	0.98
XLM-RoBERTa	last	5	verbform_verb	0.99	0.97
XLM-RoBERTa	last	6	case_noun	0.9861111111111112	0.9675925925925926
XLM-RoBERTa	last	6	case_noun	0.9907407407407408	0.9675925925925926
XLM-RoBERTa	last	6	case_noun	0.9907407407407408	0.9675925925925926
XLM-RoBERTa	last	6	degree_adj	0.95	0.965174129353234
XLM-RoBERTa	last	6	degree_adj	0.95	0.965174129353234
XLM-RoBERTa	last	6	degree_adj	0.95	0.965174129353234
XLM-RoBERTa	last	6	mood_verb	0.945	0.935
XLM-RoBERTa	last	6	mood_verb	0.94	0.93
XLM-RoBERTa	last	6	mood_verb	0.94	0.93
XLM-RoBERTa	last	6	number[psor]_noun	0.98	0.955
XLM-RoBERTa	last	6	number[psor]_noun	0.98	0.945
XLM-RoBERTa	last	6	number[psor]_noun	0.98	0.95
XLM-RoBERTa	last	6	number_adj	0.98	0.97
XLM-RoBERTa	last	6	number_adj	0.98	0.97
XLM-RoBERTa	last	6	number_adj	0.98	0.965
XLM-RoBERTa	last	6	number_noun	0.94	0.965
XLM-RoBERTa	last	6	number_noun	0.93	0.965
XLM-RoBERTa	last	6	number_noun	0.94	0.965
XLM-RoBERTa	last	6	number_verb	0.975	0.97
XLM-RoBERTa	last	6	number_verb	0.97	0.97
XLM-RoBERTa	last	6	number_verb	0.975	0.97
XLM-RoBERTa	last	6	person[psor]_noun	0.9601990049751244	0.9054726368159204
XLM-RoBERTa	last	6	person[psor]_noun	0.9502487562189056	0.9054726368159204
XLM-RoBERTa	last	6	person[psor]_noun	0.945273631840796	0.9104477611940298
XLM-RoBERTa	last	6	person_verb	0.9800995024875622	0.9701492537313432
XLM-RoBERTa	last	6	person_verb	0.9751243781094528	0.9701492537313432
XLM-RoBERTa	last	6	person_verb	0.9751243781094528	0.9701492537313432
XLM-RoBERTa	last	6	tense_verb	0.99	0.965
XLM-RoBERTa	last	6	tense_verb	0.995	0.965
XLM-RoBERTa	last	6	tense_verb	0.99	0.965
XLM-RoBERTa	last	6	verbform_verb	0.99	0.98
XLM-RoBERTa	last	6	verbform_verb	0.99	0.985
XLM-RoBERTa	last	6	verbform_verb	0.99	0.98
XLM-RoBERTa	last	7	case_noun	0.9861111111111112	0.9675925925925926
XLM-RoBERTa	last	7	case_noun	0.9861111111111112	0.9675925925925926
XLM-RoBERTa	last	7	case_noun	0.9907407407407408	0.9675925925925926
XLM-RoBERTa	last	7	degree_adj	0.925	0.9402985074626866
XLM-RoBERTa	last	7	degree_adj	0.925	0.9402985074626866
XLM-RoBERTa	last	7	degree_adj	0.925	0.9402985074626866
XLM-RoBERTa	last	7	mood_verb	0.935	0.925
XLM-RoBERTa	last	7	mood_verb	0.935	0.93
XLM-RoBERTa	last	7	mood_verb	0.945	0.925
XLM-RoBERTa	last	7	number[psor]_noun	0.97	0.945
XLM-RoBERTa	last	7	number[psor]_noun	0.97	0.935
XLM-RoBERTa	last	7	number[psor]_noun	0.97	0.94
XLM-RoBERTa	last	7	number_adj	0.975	0.965
XLM-RoBERTa	last	7	number_adj	0.975	0.965
XLM-RoBERTa	last	7	number_adj	0.975	0.965
XLM-RoBERTa	last	7	number_noun	0.955	0.965
XLM-RoBERTa	last	7	number_noun	0.955	0.96
XLM-RoBERTa	last	7	number_noun	0.955	0.97
XLM-RoBERTa	last	7	number_verb	0.98	0.98
XLM-RoBERTa	last	7	number_verb	0.975	0.97
XLM-RoBERTa	last	7	number_verb	0.975	0.97
XLM-RoBERTa	last	7	person[psor]_noun	0.9353233830845772	0.9154228855721394
XLM-RoBERTa	last	7	person[psor]_noun	0.9353233830845772	0.9154228855721394
XLM-RoBERTa	last	7	person[psor]_noun	0.9303482587064676	0.9004975124378108
XLM-RoBERTa	last	7	person_verb	0.9800995024875622	0.965174129353234
XLM-RoBERTa	last	7	person_verb	0.9751243781094528	0.9701492537313432
XLM-RoBERTa	last	7	person_verb	0.9800995024875622	0.9701492537313432
XLM-RoBERTa	last	7	tense_verb	0.99	0.97
XLM-RoBERTa	last	7	tense_verb	0.995	0.97
XLM-RoBERTa	last	7	tense_verb	0.99	0.97
XLM-RoBERTa	last	7	verbform_verb	0.99	0.99
XLM-RoBERTa	last	7	verbform_verb	0.99	0.995
XLM-RoBERTa	last	7	verbform_verb	0.99	0.995
XLM-RoBERTa	last	8	case_noun	0.9814814814814816	0.9629629629629628
XLM-RoBERTa	last	8	case_noun	0.9814814814814816	0.9629629629629628
XLM-RoBERTa	last	8	case_noun	0.9814814814814816	0.9629629629629628
XLM-RoBERTa	last	8	degree_adj	0.92	0.9701492537313432
XLM-RoBERTa	last	8	degree_adj	0.93	0.965174129353234
XLM-RoBERTa	last	8	degree_adj	0.925	0.9601990049751244
XLM-RoBERTa	last	8	mood_verb	0.935	0.92
XLM-RoBERTa	last	8	mood_verb	0.935	0.925
XLM-RoBERTa	last	8	mood_verb	0.935	0.925
XLM-RoBERTa	last	8	number[psor]_noun	0.985	0.95
XLM-RoBERTa	last	8	number[psor]_noun	0.985	0.935
XLM-RoBERTa	last	8	number[psor]_noun	0.985	0.95
XLM-RoBERTa	last	8	number_adj	0.975	0.97
XLM-RoBERTa	last	8	number_adj	0.975	0.97
XLM-RoBERTa	last	8	number_adj	0.975	0.97
XLM-RoBERTa	last	8	number_noun	0.955	0.975
XLM-RoBERTa	last	8	number_noun	0.96	0.97
XLM-RoBERTa	last	8	number_noun	0.965	0.98
XLM-RoBERTa	last	8	number_verb	0.975	0.97
XLM-RoBERTa	last	8	number_verb	0.975	0.965
XLM-RoBERTa	last	8	number_verb	0.975	0.965
XLM-RoBERTa	last	8	person[psor]_noun	0.9353233830845772	0.9303482587064676
XLM-RoBERTa	last	8	person[psor]_noun	0.9353233830845772	0.9154228855721394
XLM-RoBERTa	last	8	person[psor]_noun	0.9353233830845772	0.9203980099502488
XLM-RoBERTa	last	8	person_verb	0.9701492537313432	0.9701492537313432
XLM-RoBERTa	last	8	person_verb	0.9751243781094528	0.965174129353234
XLM-RoBERTa	last	8	person_verb	0.9751243781094528	0.9701492537313432
XLM-RoBERTa	last	8	tense_verb	0.98	0.97
XLM-RoBERTa	last	8	tense_verb	0.975	0.97
XLM-RoBERTa	last	8	tense_verb	0.985	0.97
XLM-RoBERTa	last	8	verbform_verb	0.99	0.995
XLM-RoBERTa	last	8	verbform_verb	0.99	0.995
XLM-RoBERTa	last	8	verbform_verb	0.99	1.0
XLM-RoBERTa	last	9	case_noun	0.9814814814814816	0.9629629629629628
XLM-RoBERTa	last	9	case_noun	0.976851851851852	0.9629629629629628
XLM-RoBERTa	last	9	case_noun	0.9814814814814816	0.9675925925925926
XLM-RoBERTa	last	9	degree_adj	0.93	0.9601990049751244
XLM-RoBERTa	last	9	degree_adj	0.93	0.9601990049751244
XLM-RoBERTa	last	9	degree_adj	0.92	0.9552238805970148
XLM-RoBERTa	last	9	mood_verb	0.93	0.925
XLM-RoBERTa	last	9	mood_verb	0.93	0.925
XLM-RoBERTa	last	9	mood_verb	0.93	0.925
XLM-RoBERTa	last	9	number[psor]_noun	0.98	0.945
XLM-RoBERTa	last	9	number[psor]_noun	0.98	0.955
XLM-RoBERTa	last	9	number[psor]_noun	0.975	0.945
XLM-RoBERTa	last	9	number_adj	0.98	0.975
XLM-RoBERTa	last	9	number_adj	0.98	0.97
XLM-RoBERTa	last	9	number_adj	0.98	0.98
XLM-RoBERTa	last	9	number_noun	0.965	0.975
XLM-RoBERTa	last	9	number_noun	0.965	0.975
XLM-RoBERTa	last	9	number_noun	0.97	0.975
XLM-RoBERTa	last	9	number_verb	0.975	0.955
XLM-RoBERTa	last	9	number_verb	0.975	0.965
XLM-RoBERTa	last	9	number_verb	0.975	0.965
XLM-RoBERTa	last	9	person[psor]_noun	0.9253731343283582	0.9004975124378108
